avg_brightness,max_brightness,std_brightness,avg_red,avg_green,avg_blue,green_ratio,yellow_ratio,red_ratio,edge_count,contour_area,hue_mean,saturation_mean,value_mean,label,image_name,label_name
99.7893,252,73.84793637,123.4066,97.6042,49.0919,0.1117,0.1154,0.297,736,30.5,28.0469,163.4939,134.3581,1,3a16c2c9-IMG_3511_2.jpg,red
112.272,253,69.69512476,143.2678,106.4231,61.0731,0.0656,0.0697,0.3778,714,310,24.9556,150.3108,151.7806,1,3a72f4af-IMG_3717_4.jpg,red
104.0246,252,78.94565596,123.6098,101.3113,66.9311,0.0473,0.1177,0.2532,832,625.5,28.2928,119.2502,129.0847,1,3aebde90-IMG_2748_4.jpg,red
122.9669,254,81.79246912,141.5807,121.5406,81.5572,0.0586,0.1927,0.2048,1008,606.5,24.0681,118.438,146.3667,1,3b854070-IMG_2808_2.jpg,red
74.5775,242,67.37806315,90.4975,75.2979,29.137,0.0473,0.0901,0.1543,854,304,26.14,175.4914,98.6632,1,3bc377e4-IMG_3617_1.jpg,red
90.9494,246,74.27812356,112.5531,89.2544,42.9354,0.0727,0.1198,0.266,710,79.5,28.4404,164.1765,121.517,1,3bc377e4-IMG_3617_3.jpg,red
106.7777,252,82.0785117,123.2973,107.018,62.3092,0.146,0.0901,0.2433,917,157,30.3966,141.5929,135.698,1,3bc377e4-IMG_3617_4.jpg,red
114.084,249,81.25253685,129.5806,114.1692,73.182,0.1291,0.1898,0.2051,880,670.5,25.4167,116.5354,137.5,1,3d07f9fe-IMG_3650_1.jpg,red
103.0779,251,79.59725266,121.6813,101.4161,62.9598,0.063,0.1348,0.2848,758,152,28.7844,136.3089,128.6608,1,3d07f9fe-IMG_3650_3.jpg,red
125.5137,253,76.95916977,144.7489,124.5314,80.0862,0.058,0.1192,0.305,708,121.5,26.9113,131.1713,152.9554,1,3d07f9fe-IMG_3650_4.jpg,red
111.2589,252,80.20278842,126.1063,111.4618,71.4348,0.1089,0.1052,0.2568,839,380.5,30.7601,125.6583,136.3566,1,3e120616-IMG_3651_2.jpg,red
99.4456,251,76.73626418,120.0662,96.4954,60.6211,0.0582,0.1029,0.3093,716,385.5,27.7643,137.6609,126.6877,1,3e120616-IMG_3651_3.jpg,red
111.2731,252,75.63874745,137.0507,107.0801,65.3344,0.0682,0.0951,0.346,703,233,26.1082,147.479,144.5446,1,3e6f2ce6-IMG_3577_3.jpg,red
99.3331,252,83.58344181,115.603,98.7486,59.8463,0.0735,0.1551,0.2027,889,157.5,27.7994,125.3191,122.5204,1,3e7cc215-IMG_3701_1.jpg,red
100.6542,252,83.49474967,117.1832,99.547,63.1943,0.0899,0.0857,0.2097,891,833,29.1978,120.1156,125.0712,1,3efde9e5-IMG_3705_1.jpg,red
99.928,251,63.93540034,131.4575,92.524,55.2703,0.0397,0.0352,0.3971,495,88.5,24.1962,156.5521,137.4135,1,3efde9e5-IMG_3705_3.jpg,red
91.8109,249,77.05446607,109.9136,89.8297,54.7575,0.1144,0.0845,0.2307,809,266.5,23.6014,127.9485,117.5503,1,3f20c93b-IMG_3600_1.jpg,red
76.1037,252,72.98814387,90.724,74.4719,46.3546,0.085,0.0407,0.2339,666,90.5,29.6836,121.8289,98.644,1,3f20c93b-IMG_3600_2.jpg,red
78.16,253,76.14870321,92.4948,76.6193,48.8702,0.0723,0.0497,0.2275,703,180.5,30.7557,119.588,99.4354,1,3f20c93b-IMG_3600_3.jpg,red
91.6631,252,74.58575332,114.2044,88.5056,48.9011,0.0776,0.0871,0.2894,808,36.5,27.0712,152.7098,122.7538,1,3f779086-IMG_3499_3.jpg,red
115.6752,252,80.64865594,133.0004,116.6652,65.3139,0.1615,0.1398,0.2544,960,172,29.2461,147.627,146.4715,1,3f779086-IMG_3499_4.jpg,red
108.9854,251,80.03858436,124.3075,109.0524,68.8169,0.1358,0.1786,0.2084,793,399.5,24.9307,116.3252,132.6151,1,40b5c6c6-IMG_3658_1.jpg,red
111.6124,252,78.48542646,128.0452,111.6178,68.5994,0.0995,0.1176,0.2644,824,195.5,30.4288,128.07,138.4434,1,40b5c6c6-IMG_3658_2.jpg,red
109.2267,252,76.06796242,130.9775,106.4789,66.4093,0.0843,0.0905,0.3324,743,394.5,27.1505,141.31,139.2754,1,40b5c6c6-IMG_3658_3.jpg,red
125.0741,253,70.47392432,149.1198,123.0204,72.5355,0.0537,0.0852,0.3565,809,728,25.4831,142.9755,158.5454,1,40b5c6c6-IMG_3658_4.jpg,red
124.2766,253,79.32660016,142.2451,123.7743,79.6837,0.111,0.1747,0.2194,888,1628,26.6283,125.8355,150.6692,1,41dae906-IMG_2897_3.jpg,red
115.5062,254,83.35446576,130.9846,115.351,75.7625,0.1245,0.1364,0.2023,962,1289.5,30.149,119.3751,139.8401,1,41dae906-IMG_2897_4.jpg,red
86.3443,248,74.91029941,107.9024,80.8541,58.1743,0.0601,0.0342,0.2438,943,110,19.2438,122.2288,112.5473,1,4217b6c9-IMG_2911_1.jpg,red
129.2652,253,78.70395332,146.5398,128.948,85.5336,0.0529,0.1863,0.2138,1020,2437,27.5512,122.937,152.3027,1,4217b6c9-IMG_2911_3.jpg,red
120.5651,253,90.26429173,129.7483,121.4883,91.8504,0.0729,0.0763,0.139,553,17,28.6794,102.8353,135.7117,1,42a6c7ae-IMG_3506_1.jpg,red
94.3383,247,71.2436822,117.604,91.7707,46.5244,0.0956,0.0977,0.2788,733,26,28.0962,158.1104,127.4184,1,42a6c7ae-IMG_3506_3.jpg,red
117.2078,253,84.0817627,130.7318,116.1402,87.1193,0.0664,0.0833,0.2005,1062,1763.5,29.7832,104.0507,136.1301,1,43b28847-IMG_2830_4.jpg,red
117.82,253,79.09021052,135.5553,117.516,72.8845,0.1218,0.1461,0.2469,864,200.5,28.8181,131.2298,145.1014,1,43c4fbc1-IMG_2769_2.jpg,red
131.1193,253,85.67845159,145.4478,131.0719,93.9626,0.0971,0.1602,0.1912,1214,289.5,27.6514,95.2593,152.073,1,43e4999d-IMG_2673_0.jpg,red
113.3865,253,79.64901831,130.0165,112.7168,73.1914,0.0762,0.146,0.2182,985,2071,27.3553,129.7733,136.8311,1,444a509b-IMG_2846_2.jpg,red
118.7087,254,83.76042887,134.2866,117.2989,85.1087,0.059,0.1158,0.2036,988,237.5,26.7632,115.3019,139.0505,1,444a509b-IMG_2846_3.jpg,red
95.0825,249,74.77067937,119.5338,89.1653,61.4539,0.0811,0.0637,0.271,931,118.5,19.6755,131.1078,125.0034,1,45b56e65-IMG_2842_1.jpg,red
121.6702,253,78.49031426,138.4346,121.1343,80.4303,0.0719,0.1673,0.2167,967,1981.5,27.0335,124.8825,145.0388,1,45b56e65-IMG_2842_2.jpg,red
121.9904,253,81.47507906,138.9887,120.7644,83.6794,0.06,0.1428,0.2234,963,1865,26.5021,122.0861,144.3981,1,45b56e65-IMG_2842_3.jpg,red
89.4697,251,79.63849372,106.0382,86.6053,60.9308,0.0749,0.0665,0.2121,721,61,23.8408,116.4597,111.1656,1,45e47034-IMG_2726_1.jpg,red
117.8881,253,84.83408972,130.2704,117.1037,89.4675,0.0599,0.0728,0.1756,1121,1554.5,29.5096,94.0251,135.0996,1,45e47034-IMG_2726_4.jpg,red
112.7793,253,81.00894637,130.724,112.9353,64.8583,0.1648,0.1308,0.2384,946,113,28.0849,144.9911,142.7378,1,46129d30-IMG_3682_2.jpg,red
122.4647,253,81.42709963,142.7396,118.8427,88.0472,0.082,0.1025,0.2224,1114,290,24.2817,109.6996,149.3171,1,462fb684-IMG_2853_1.jpg,red
119.3664,251,68.63079302,149.4785,113.2348,71.7728,0.0239,0.1624,0.3961,801,253,25.4656,143.2017,156.2949,1,462fb684-IMG_2853_2.jpg,red
126.0477,254,79.10613393,144.3388,124.7728,84.3844,0.0757,0.168,0.2675,965,463.5,31.55,118.3756,152.8516,1,462fb684-IMG_2853_3.jpg,red
101.7188,246,76.87675804,123.1134,100.9756,49.3667,0.1165,0.145,0.264,690,43,27.6937,161.0297,133.6579,1,4687a04f-IMG_3609_2.jpg,red
101.4188,251,80.35025953,119.1078,101.2058,56.2527,0.1465,0.0829,0.2702,838,69,28.2926,148.4896,131.506,1,4687a04f-IMG_3609_3.jpg,red
113.811,252,87.85947234,130.3082,112.9552,74.9294,0.0901,0.1015,0.2284,872,91,28.4238,131.0127,138.8033,1,46efeb2e-IMG_3494_0.jpg,red
104.3497,254,86.7531706,119.5981,103.0196,71.2075,0.0749,0.0788,0.2041,1085,264.5,30.423,121.7096,126.7831,1,480465a9-IMG_2712_0.jpg,red
117.8941,253,86.12797156,134.5242,117.6482,75.8264,0.0772,0.1676,0.1994,939,158,27.5698,119.074,140.601,1,4851d71e-IMG_3524_2.jpg,red
120.9683,249,74.93185634,137.8648,122.1123,70.8341,0.0705,0.2669,0.2127,929,104,27.4257,141.6009,145.799,1,4851d71e-IMG_3524_3.jpg,red
105.6857,252,84.55824097,120.5409,106.0786,64.9334,0.1316,0.1123,0.2104,889,150.5,29.0052,131.0701,130.5728,1,4851d71e-IMG_3524_4.jpg,red
106.1585,252,68.34536837,135.4014,100.1142,60.3377,0.0569,0.0439,0.3752,614,98,25.8312,153.4711,143.0859,1,485cf72e-IMG_3471_4.jpg,red
126.7913,252,78.25441933,149.1589,125.2279,76.1493,0.1255,0.1892,0.2452,918,1051.5,24.4845,140.1315,158.2123,1,49d88dc3-IMG_3687_1.jpg,red
95.9748,252,82.23438554,112.1068,95.285,57.4319,0.1293,0.0718,0.2227,809,141.5,29.487,134.9931,121.5832,1,49d88dc3-IMG_3687_3.jpg,red
101.8956,251,82.98574155,121.8579,100.4585,57.1007,0.0863,0.1523,0.2316,927,114.5,24.0225,137.1884,129.1791,1,4a805f60-IMG_3692_1.jpg,red
108.2427,252,81.43966845,128.7305,106.6855,62.5538,0.1142,0.1377,0.2395,952,147.5,24.8037,140.6467,137.7197,1,4a8213a4-IMG_3689_1.jpg,red
114.0439,253,83.43561334,130.5255,114.0313,71.0218,0.0985,0.1163,0.2103,844,811,27.8165,119.1619,139.66,1,4a94c855-IMG_3707_1.jpg,red
132.1959,253,76.22263131,145.204,133.9352,89.1853,0.1377,0.1627,0.2036,987,370.5,29.9171,120.988,155.3263,1,4c43fdac-IMG_2640_1.jpg,red
99.3973,250,76.15972067,122.034,96.4192,55.1954,0.1102,0.0808,0.2987,780,81,27.3333,154.3403,131.7655,1,4cdb564a-IMG_3513_2.jpg,red
105.0789,251,81.70517777,121.5355,103.5849,69.484,0.0723,0.1101,0.2298,596,458.5,27.1058,127.9033,128.4326,1,4cdb564a-IMG_3513_4.jpg,red
121.7436,253,71.07432208,135.5004,123.9252,74.5213,0.1759,0.2213,0.2196,1011,145.5,29.4444,129.7875,146.5496,1,4d1c32e3-IMG_2642_1.jpg,red
123.4545,253,81.25996757,137.0405,124.4545,82.8015,0.1038,0.1506,0.1897,1181,324,29.7016,116.9935,145.4725,1,4d1c32e3-IMG_2642_2.jpg,red
103.6832,251,81.31086052,120.6872,101.0449,72.8965,0.0639,0.0929,0.202,838,90,24.1029,115.2649,125.6527,1,4d3f5960-IMG_2824_1.jpg,red
101.1365,241,70.01271647,126.3538,99.0773,45.7858,0.1259,0.1477,0.2791,798,26.5,24.6378,167.3233,135.8988,1,4d8b3efe-IMG_3608_1.jpg,red
98.331,252,78.71540408,115.1995,98.0193,55.8107,0.1583,0.0629,0.2719,781,82,27.9404,144.5344,127.9952,1,4d8b3efe-IMG_3608_3.jpg,red
108.7959,252,80.68321166,123.6799,109.7991,64.7331,0.1572,0.1021,0.2462,828,74.5,30.8358,136.6349,136.8737,1,4d8b3efe-IMG_3608_4.jpg,red
119.8127,253,82.72440038,135.6929,120.078,76.8088,0.1287,0.1958,0.2247,963,341.5,29.5767,121.8718,143.8356,1,4df68a4e-IMG_2666_0.jpg,red
136.4061,253,75.7385713,151.9591,137.7209,88.9742,0.1245,0.1992,0.205,1012,1524,30.0577,123.4303,161.5224,1,4df68a4e-IMG_2666_3.jpg,red
100.8257,253,81.66065588,117.6913,99.126,65.6717,0.0604,0.1155,0.2206,962,186,29.3075,117.2836,123.2797,1,4e3c6c0e-IMG_2744_4.jpg,red
114.6873,251,81.75602313,131.003,114.3987,73.5529,0.1145,0.1985,0.2098,753,408,25.3895,115.9962,138.4256,1,4eb4c740-IMG_3653_1.jpg,red
112.6134,251,75.44283359,134.351,110.7509,65.169,0.0685,0.1276,0.3323,767,134.5,27.0229,144.2923,143.1154,1,4eb4c740-IMG_3653_3.jpg,red
131.8331,254,72.44868145,152.8319,131.0132,80.8203,0.0697,0.087,0.3362,680,524.5,25.8673,138.3903,163.0324,1,4eb4c740-IMG_3653_4.jpg,red
102.2819,247,78.35353746,121.135,100.9687,59.8026,0.1448,0.0932,0.2234,970,121.5,23.568,132.8311,130.3363,1,4ed67afc-IMG_3602_1.jpg,red
106.071,253,81.3626853,121.458,105.431,69.0311,0.1119,0.1163,0.2332,886,128,27.8938,122.7723,130.8405,1,4ed67afc-IMG_3602_2.jpg,red
111.5654,252,83.66410056,127.5868,111.543,69.9099,0.0873,0.1527,0.2144,893,168,28.5865,133.4263,134.7226,1,4efcf945-IMG_3696_3.jpg,red
122.5246,253,72.6841234,148.9373,118.3232,74.7832,0.1251,0.1392,0.33,1065,561.5,23.7672,130.5472,158.9462,1,4f79d7cb-IMG_2865_1.jpg,red
124.4335,253,82.15466863,141.1636,123.2561,86.645,0.0598,0.1509,0.2175,1067,206.5,26.1054,120.4528,145.9271,1,50398a3f-IMG_2843_3.jpg,red
102.9208,253,78.72540205,117.7155,103.138,63.0323,0.0753,0.1641,0.2055,823,57,28.8801,135.5476,124.4424,1,5127b23b-IMG_2735_4.jpg,red
117.6408,253,74.42552906,133.9886,117.0371,77.8176,0.1307,0.1684,0.2199,1142,215.5,26.8615,113.4268,142.2881,1,513920ba-IMG_2763_3.jpg,red
93.9434,253,83.20761622,108.7834,92.1025,64.6053,0.0937,0.0362,0.2077,908,254,27.1959,122.0535,116.5483,1,516741f3-IMG_2706_0.jpg,red
74.8151,242,70.4664311,89.9403,75.7715,30.1508,0.0391,0.0917,0.1429,851,52,25.9078,173.37,97.8281,1,51ab8378-IMG_3616_1.jpg,red
91.7095,245,73.45686156,113.9868,89.7427,43.3831,0.0723,0.1233,0.271,765,28,27.9292,166.2955,122.8924,1,51ab8378-IMG_3616_3.jpg,red
103.3783,248,77.58024999,122.274,99.4804,73.9621,0.082,0.0753,0.1948,1061,1357.5,20.2579,110.3135,126.9918,1,51cdc176-IMG_2918_1.jpg,red
116.0707,254,83.00268491,131.0208,115.3095,80.8251,0.1104,0.1056,0.1906,1054,1197,25.7687,111.7067,138.7442,1,524e1420-IMG_2743_2.jpg,red
136.5001,253,76.03896107,148.7836,140.2138,85.0862,0.1752,0.2241,0.2123,733,838,30.6408,128.4383,162.2667,1,52e3fbf1-IMG_3460_0.jpg,red
114.7634,253,83.20287628,128.0837,116.7391,69.752,0.1262,0.1395,0.2149,1004,217,30.8934,132.9247,139.6659,1,52e3fbf1-IMG_3460_4.jpg,red
118.9104,254,84.31401172,134.36,117.7081,84.4932,0.0788,0.0986,0.2006,1179,1840,30.2975,118.5487,141.8125,1,53c44b22-IMG_2719_1.jpg,red
115.5927,253,83.36542333,128.1772,117.2538,74.5765,0.114,0.1478,0.1852,728,1994,31.7467,118.1443,137.9383,1,53e2e141-IMG_3137_0.jpg,red
105.283,253,78.04431633,123.4312,104.5562,61.7711,0.0763,0.0823,0.2329,850,634,29.9479,130.2247,132.563,1,544e0240-IMG_3200_0.jpg,red
91.9097,253,81.07556319,107.7742,89.8992,60.7476,0.1025,0.0432,0.2251,855,115.5,27.1327,124.0389,116.2019,1,5487263e-IMG_2707_0.jpg,red
93.8293,252,83.78124827,107.1919,93.3399,61.426,0.1091,0.0719,0.1897,740,71,26.4321,118.4712,114.5607,1,559a04ef-IMG_3741_2.jpg,red
91.7731,251,82.98130884,105.194,91.9535,55.9751,0.0835,0.0986,0.1986,796,147.5,30.1217,126.7155,112.8112,1,559a04ef-IMG_3741_4.jpg,red
134.7666,253,76.82327333,150.9896,135.5612,88.1787,0.1143,0.1799,0.21,857,370.5,28.499,122.811,160.0226,1,55c273b3-IMG_2665_3.jpg,red
119.318,253,87.47565076,133.0868,119.6964,81.2571,0.0826,0.1433,0.1756,868,1781.5,27.9913,109.1035,140.094,1,570f0a75-IMG_2663_3.jpg,red
99.603,252,85.29595648,117.3289,97.9952,61.5645,0.0959,0.095,0.2267,859,120,24.7516,126.0107,124.6939,1,57c28c32-IMG_3697_1.jpg,red
108.2407,254,79.70204868,125.583,107.0028,69.1964,0.0698,0.1334,0.2213,945,153.5,26.7455,129.4317,131.8249,1,57cb1483-IMG_2844_2.jpg,red
121.047,253,79.56040593,137.8449,119.9754,82.53,0.0597,0.1559,0.2185,948,105,25.9602,121.7436,142.9469,1,57cb1483-IMG_2844_3.jpg,red
95.2132,253,82.50713391,109.3824,95.4302,57.2162,0.0905,0.1157,0.1852,899,116.5,29.8198,135.1407,116.9424,1,59839d1e-IMG_3537_3.jpg,red
142.9806,253,78.4811584,156.9081,144.1365,100.6455,0.1112,0.1885,0.1817,912,501,28.7298,106.0068,164.731,1,5a4f7b26-IMG_2672_0.jpg,red
79.6824,253,84.33164964,85.8908,80.5081,59.8129,0.0613,0.0387,0.0889,510,47,29.0055,80.2905,90.9575,1,5b7d2abd-IMG_3148_3.jpg,red
112.6664,251,86.38787711,127.945,113.588,68.1156,0.1151,0.1514,0.1861,783,1826,29.0584,134.8589,136.2846,1,5bac0e08-IMG_3542_2.jpg,red
107.7286,253,85.66294731,124.0209,107.9779,63.8673,0.1124,0.1399,0.2264,861,92,29.5452,140.2157,134.1776,1,5bac0e08-IMG_3542_4.jpg,red
96.7889,250,80.19118615,112.1476,95.6078,62.709,0.0979,0.1064,0.2066,833,128.5,24.7248,119.4935,118.9979,1,5bb8265a-IMG_3589_1.jpg,red
101.1218,253,85.15518519,112.1369,102.5944,65.149,0.1143,0.1125,0.1831,947,253.5,32.158,116.118,121.4166,1,5bb8265a-IMG_3589_2.jpg,red
122.4803,253,70.894423,149.7462,117.3078,77.5641,0.0996,0.1426,0.3298,1025,902,23.7529,128.041,157.4178,1,5bc3fe08-IMG_2863_1.jpg,red
119.2673,253,58.59306828,159.4084,108.8607,67.4747,0.0542,0.1241,0.5015,851,94.5,20.9503,141.6615,165.1384,1,5bc3fe08-IMG_2863_3.jpg,red
113.6262,254,65.69803249,142.2671,108.8409,63.0737,0.0762,0.1661,0.3669,755,239,32.4168,132.1509,150.2107,1,5bc3fe08-IMG_2863_4.jpg,red
110.4285,252,85.80278135,130.2978,107.9997,71.0706,0.0777,0.1142,0.23,938,90.5,24.4633,123.0139,137.2198,1,5c15e38a-IMG_3749_2.jpg,red
103.9544,253,83.16571121,120.8944,103.1896,63.6766,0.1077,0.1101,0.231,988,88,29.1727,134.7225,129.5777,1,5c15e38a-IMG_3749_4.jpg,red
112.0279,243,75.14034417,133.1442,107.2593,81.2663,0.0839,0.0927,0.2293,1028,206.5,21.4059,112.0213,138.3659,1,5c881875-IMG_2923_1.jpg,red
135.3765,254,79.08379826,146.3925,136.7357,99.4343,0.0809,0.1372,0.1577,1177,1496.5,30.8104,105.8569,153.7093,1,5c881875-IMG_2923_3.jpg,red
111.9287,244,76.70924336,134.9399,109.9641,61.7611,0.1443,0.1406,0.243,976,1155,23.0606,147.0411,144.2547,1,5c8af2ef-IMG_3636_1.jpg,red
114.0564,254,69.14325433,141.2539,109.6852,64.9156,0.058,0.1829,0.3529,744,200,32.5444,130.6735,148.5728,1,5d52f5d5-IMG_2762_0.jpg,red
132.2026,253,70.46547065,149.5864,132.6801,84.1209,0.1534,0.1921,0.2397,1128,855.5,26.6084,117.5029,160.153,1,5d52f5d5-IMG_2762_3.jpg,red
123.9518,252,82.99786188,136.99,124.9721,84.5753,0.1249,0.139,0.1958,1028,1211.5,27.4668,115.1629,145.736,1,5d5df442-IMG_2637_1.jpg,red
119.8166,253,90.310265,131.6841,120.4507,85.5869,0.1267,0.0617,0.1764,745,1145,30.3802,114.6125,140.7651,1,5e79e333-IMG_3493_0.jpg,red
124.8204,253,74.71939336,140.8455,124.9555,82.0706,0.1529,0.1612,0.2299,944,1100,26.6552,122.4301,151.1719,1,5efc2f02-IMG_2878_4.jpg,red
114.8243,253,84.74475576,129.8321,115.5325,72.1727,0.0966,0.1669,0.1909,989,777.5,29.2791,126.3863,137.0283,1,5f6f25cd-IMG_3642_3.jpg,red
106.0153,250,74.85188886,127.7738,102.5412,66.9329,0.0436,0.1521,0.2415,892,1849.5,23.2115,129.8853,132.2784,1,5feefd21-IMG_2816_1.jpg,red
113.7477,253,77.32678608,136.3808,112.0192,63.3319,0.1441,0.1322,0.2799,981,121,26.4966,148.7847,148.2946,1,6058f81e-IMG_2789_0.jpg,red
121.3023,253,81.52796891,132.5866,123.9948,77.878,0.137,0.1717,0.1759,767,221,33.6962,115.5686,143.5403,1,61877735-IMG_3484_0.jpg,red
104.1522,252,80.03713535,120.8064,103.8372,62.5202,0.0886,0.1235,0.2393,868,153,30.504,125.9755,129.8374,1,61877735-IMG_3484_3.jpg,red
106.2316,252,68.53084241,133.7112,102.5095,53.2335,0.0577,0.056,0.3726,698,887,25.9191,162.1369,143.7759,1,61877735-IMG_3484_4.jpg,red
111.0023,254,72.65261107,139.5492,105.8519,62.4565,0.099,0.0771,0.3497,858,265.5,25.9796,143.229,148.5263,1,61f1ae91-IMG_3730_4.jpg,red
86.5773,244,77.63561441,107.2337,84.0302,45.6272,0.0614,0.126,0.181,1087,360,23.966,140.8684,112.7113,1,626f6a0a-IMG_2888_0.jpg,red
121.2283,250,88.03993741,128.7542,122.944,92.6627,0.0789,0.0983,0.1178,437,12,30.3503,99.0562,135.129,1,632dbbec-IMG_3504_1.jpg,red
98.0306,248,73.82489596,119.3425,97.6355,44.2652,0.116,0.1508,0.2527,620,43.5,29.4836,164.9684,130.9204,1,632dbbec-IMG_3504_3.jpg,red
128.1223,254,82.46564098,144.0889,127.6187,88.8771,0.0763,0.1586,0.2157,985,143.5,27.0682,119.3403,150.5418,1,63b2cd9e-IMG_2837_3.jpg,red
130.5357,253,78.03814404,142.8133,132.1292,90.286,0.1101,0.1801,0.1845,1159,271.5,29.7666,99.9741,150.8944,1,63e51442-IMG_2662_0.jpg,red
116.2089,253,82.90424875,132.7386,115.6566,75.762,0.0869,0.1458,0.205,1016,180.5,27.8959,116.5884,140.6595,1,63e51442-IMG_2662_3.jpg,red
114.3128,253,82.48743635,126.0228,116.5165,72.5284,0.1273,0.1526,0.1707,819,229,33.0235,115.2971,136.3471,1,6423873b-IMG_3467_0.jpg,red
120.5402,252,74.12341185,143.8025,118.262,71.0746,0.0857,0.0727,0.3132,782,96,27.9389,145.5466,153.9108,1,6423873b-IMG_3467_4.jpg,red
102.9929,253,77.57805134,124.2598,100.3736,60.8601,0.091,0.1156,0.2637,814,339.5,28.4186,136.2819,133.072,1,648fa4ae-IMG_3714_2.jpg,red
101.8803,249,77.17758724,127.6256,97.0315,59.5481,0.0828,0.1325,0.2322,1123,1009,18.0557,141.2681,133.5192,1,64f212f8-IMG_2874_1.jpg,red
122.6397,253,77.45263381,136.5702,123.3239,82.6293,0.1444,0.151,0.2104,1056,1469,28.5264,115.8145,146.2658,1,64f212f8-IMG_2874_4.jpg,red
126.1432,249,78.08769361,144.7298,124.187,87.4976,0.0821,0.1988,0.213,1018,1614,23.9508,118.6637,150.2905,1,653e2c76-IMG_2825_3.jpg,red
105.272,250,82.02967034,121.1851,104.8908,65.7521,0.1298,0.0995,0.216,825,549,28.6929,124.6783,130.2538,1,663ba6df-IMG_3734_2.jpg,red
122.4751,252,68.48741038,146.4288,121.1682,66.404,0.0523,0.1087,0.323,591,543.5,26.3389,154.9556,156.6553,1,663ba6df-IMG_3734_4.jpg,red
97.7685,253,85.91256432,113.0521,96.7917,62.9377,0.0796,0.0825,0.1868,896,111,29.3943,126.4424,119.1536,1,669d34ba-IMG_3533_2.jpg,red
104.934,252,85.96986474,118.9347,105.5302,65.3655,0.1226,0.11,0.1947,817,145,29.1,127.8559,128.3689,1,669d34ba-IMG_3533_4.jpg,red
120.7999,253,77.49798488,138.5133,121.9504,68.5156,0.1822,0.1709,0.2335,892,130.5,28.3971,144.3022,151.3786,1,66b09536-IMG_3674_1.jpg,red
102.9756,254,77.58262695,114.7031,104.7235,62.9351,0.1494,0.1119,0.1517,961,284.5,34.5203,128.6987,126.5324,1,66d555e5-IMG_2803_0.jpg,red
110.1363,252,73.13979438,135.6468,106.1183,64.1556,0.1067,0.0887,0.3205,661,160.5,27.2307,141.0447,145.7086,1,6704a0e5-IMG_3720_2.jpg,red
118.9898,253,72.45181775,148.9491,113.7399,67.4018,0.0806,0.0735,0.3644,732,920,25.2131,146.5122,157.8016,1,6704a0e5-IMG_3720_4.jpg,red
124.9985,253,81.98519194,140.0934,124.7596,86.6912,0.0726,0.1579,0.1853,1209,439.5,29.3789,111.2715,146.1824,1,674c6bc8-IMG_2633_2.jpg,red
111.2029,252,84.10633824,127.6396,111.2697,67.768,0.1418,0.119,0.2238,944,122,29.0998,136.1338,138.5397,1,68779755-IMG_3685_3.jpg,red
102.7023,252,84.97296202,116.5786,103.6177,62.0393,0.0996,0.1512,0.1957,855,121.5,30.6107,125.1569,125.1787,1,695c1e02-IMG_3640_2.jpg,red
120.0484,253,85.98611898,135.1315,121.3313,74.1317,0.0924,0.201,0.1842,960,126,29.6805,126.6284,142.3129,1,695c1e02-IMG_3640_3.jpg,red
107.4024,252,88.16449781,124.0725,107.1012,65.5176,0.0956,0.1486,0.2098,974,1464.5,26.2799,124.5831,131.634,1,69866a5b-IMG_3518_2.jpg,red
105.3547,253,83.75738229,122.5028,105.2496,61.0421,0.1007,0.1303,0.2326,957,135,29.5143,139.4847,131.6334,1,69866a5b-IMG_3518_3.jpg,red
97.6362,250,68.35495775,126.7729,91.6382,51.9819,0.0484,0.032,0.3767,533,80,26.3563,156.6844,134.6039,1,69977d3e-IMG_3480_4.jpg,red
98.835,249,83.99868556,116.3924,98.6648,53.8376,0.0879,0.1724,0.1755,1122,1158,24.6602,136.5881,124.2473,1,6ac3d4b2-IMG_2886_0.jpg,red
82.8381,247,71.87722788,102.3134,80.1383,45.7289,0.0843,0.0518,0.2375,591,34.5,23.4481,139.6481,108.7243,1,6b4353cd-IMG_3633_1.jpg,red
92.55,250,79.50004088,108.3647,91.6795,55.6522,0.0934,0.0776,0.2133,701,42.5,27.4785,130.7088,116.6636,1,6b4353cd-IMG_3633_2.jpg,red
110.9077,249,80.7409808,128.7212,108.3289,77.6736,0.0877,0.1195,0.2115,883,174.5,23.4617,115.2943,134.2199,1,6b6edf65-IMG_2729_1.jpg,red
117.2125,252,77.95376799,131.1548,120.4783,64.1481,0.1309,0.1975,0.1945,799,444,32.4088,137.3433,143.9694,1,6c271f67-IMG_3196_3.jpg,red
96.9977,244,74.81679821,120.606,95.1409,44.6712,0.1542,0.1371,0.2544,836,1313.5,24.2199,166.9457,132.2044,1,6c38801a-IMG_3668_1.jpg,red
113.831,252,82.2685325,131.4344,113.9118,67.359,0.1467,0.1364,0.2356,940,199,28.6947,138.3126,142.6664,1,6c38801a-IMG_3668_3.jpg,red
128.569,253,77.53572105,146.5544,127.341,87.6641,0.0444,0.1998,0.2256,971,385.5,26.3767,120.5359,151.2004,1,6c7149d3-IMG_2839_3.jpg,red
125.9169,253,77.64445373,142.3951,125.0975,86.8362,0.0615,0.1738,0.2107,969,2724,26.2899,119.2874,147.7928,1,6cd68e55-IMG_2910_3.jpg,red
117.6001,252,73.72002292,137.2997,116.7257,70.4836,0.1622,0.1878,0.2508,1029,926.5,24.1009,135.7653,147.2322,1,6e70dc59-IMG_2772_1.jpg,red
